"id","shop_price","shop_title","shop_category_1","shop_category_2","shop_brand","suitableForSkinType","howManyPeopleWantToUse","howManyPeopleLikeToUseIt","howManyComments","shop_comment"
"1694","820.0","润活极致紧致提升面霜","面部护理","面霜","润活极致 (dewsuperior)",,"1156","1004","62","可以这么说，这个系列第一次用，但是用了就不后悔，真的有提拉效果，下垂的毛孔的变得细致，很好用，我感觉轻熟女都应该试试这个系列的产品，而且不会致痘，这个很重要，春夏用乳液面霜很容易致痘，闷得难受，这个真...,很好的紧致肌肤，提亮肤色效果也不错啊，抗氧化修复肌肤细纹效果很好啊， 质地温和，很水润，补水很好。...,醇厚柔滑的面霜渗入容易干燥、缺乏张力的肌肤，塑造无与伦比的水润和富有张力与弹性的光泽肌肤，高性能面霜...,这款面霜紧致肌肤，补水效果不错啊，质地的延展性不错很好推开，可以舒缓肌肤起皮的状况啊。...,没有缺点，可以这么说，这个系列第一次用，但是用了就不后悔，真的有提拉效果，下垂的毛孔的变得细致，很好用...,醇厚柔滑的面霜渗入容易干燥、缺乏张力的肌肤，塑造无与伦比的水润和富有张力与弹性的光泽肌...,美白紧致肌肤效果很好啊，提亮脸部，对于初期抗皱很有效果，性价比还算不错的啊。...,闺蜜买的，用着感觉一般般，提拉的效果要很久才能感觉到，细致毛孔的作用也比较弱，保湿效果也还行，不会很油腻~~~~...,具有彻底改善效果，使张力与弹性之源的骨胶原积极发挥作用，从量与质两方面达到最佳状态，改善张力缺失和肤色暗沉。恢复正常的新陈代谢，完全消除肌肤和暗沉。...,真的超好用！超赞，强烈推荐！真的很不错..."
"1695","36.0","完美芦荟胶","面部护理","芦荟胶","完美 (P.PERFECT)",,"746","842","2425","有痘的时候 或者过敏时用一点点 没有什么感觉...,买东西送的两罐正装，海南旅游时泡澡当面膜，用了几天爆了好多小肉芽，不敢再用了，馈赠给我妈~...,常年必备...,对蚊虫叮咬蜜汁有效，抹上就不痒了，比风油精、清凉油止痒好...,这款芦荟胶对于我的痘痘没作用，护肤呢！太干了，不喜欢。...,芦荟的美容功效很强大，舒缓肌肤，对于祛痘印，祛疤也是非常不错的选择！用了那么多芦荟胶，最信赖的还是完美...,好用...,吸收很快，我觉得它相对于韩国的那么大一碗的芦荟胶更好用～...,老牌子的东西了，这个还是高中的时候就有接触，挺多年了，这可是口碑老牌了...,对姨妈上火长的小痘痘有用，大的炎性痘作用不大，但是对挤破的痘痘超级有效，已经用了很多年了，消炎快痘痘结痂快痘印也淡，我都是用在挤过后的痘痘上，效果比理肤泉AI乳还好..."
"1696","410.0","润活极致亮肤柔软美容液","面部护理","原液","润活极致 (dewsuperior)",,"974","1162","68","说是嘉娜宝添加了甜橙的果汁，但是全系列只有乳液有甜橙精油的香味，别的都是闻不到的淡淡的香味。评价到这个产品，仿佛这个系列的保湿力度真的是不够强，除此之外，也没有宣传的添加胶原和透明质酸的弹力。整个系列...,压2汞于化妆棉 顺肌理擦拭，因为肌肤吸收力变好了，所以后续化妆水可使用两种，先分子小的（例如美白类），再用相对分子大的（保湿类）...,这款精华很好的滋润肌肤啊，美白提亮肤色效果不错啊质地比较温和很好的紧致肌肤，吸收也不错啊。。。...,支持这个品牌...,非常棒的产品...,一直都想买 可惜是住宿的 不方便...,用了确实很舒服。冬天应该还会使用的，会回购...,永远力挺他们家的东东。。就是值得花钱去买。。去收集每一个美丽的包装。。...,真的很好用，真的，这款产品我用棉片擦，擦完之后会有点黄黄的，那就是废旧角质，之后涂抹水精华乳液之类的，都吸收好快啊，比如有点浓厚得水涂在脸上就会感觉变薄了，脸很好吸收，不知道怎么搞的，好好玩啊。所有的...,涂上以后凉凉的，感觉皮肤能迅速吸收，有保水锁水的感觉，具有控油的效果。全天候可以使用的产品，特别是空调房里使用也很舒服。..."
"1697","575.0","润活极致化妆水","面部护理","化妆水","润活极致 (dewsuperior)",,"792","920","69","买的1号，滋润力觉得不到位。性价比低。质地超清爽，涂完了不黏腻。可是太清爽了。保持力不好呀，现在冬天，明显不给力的。有时候前面涂面膜再擦水，反而觉得有点干。可能只适合夏天用或者油皮用。使用感和高丝海蕴泉...,这款水水质地比较滋润，紧致肌肤，补水保湿效果不错啊，很好吸收嫩白补水，涂在脸上吸收很好。...,是kanebo买赠的小样来的，出差带着用，真的是一用倾心好嘛！虽然是夏天，滋润型吸收起来也是嗖嗖快，虽然酒精味还算有点浓不过用上皮肤完全没有引起不适的感觉，皮肤柔润而且软乎乎的…另外就是深水质感有加分XD 这就...,非常棒的产品...,我很喜欢...,顶这款...,日本药妆店购入，2号滋润型。
柑橘类的香味，淡淡的，喜欢。
水有些稠，上脸吸收很好，全吸收后，不会有黏黏的感觉。
至于其他麻，一瓶用完，除了保湿也没啥太惊艳的效果了...,好...,具有一定的软化角质的效果，但我是混油皮，使用后感觉脸上总是特别容易出油，不喜欢。...,真的很保湿，好保湿，非常保湿，他们家的东西我真是太喜欢了，哇哈哈哈，这款水买的是2号，乙醇排在成分表里第二位，但是我不过敏，相反吸收十分好，是有点粘稠的水水，但是到脸上全吸收了，保湿度十分好，一天不干燥..."
"1698","495.0","润活极致紧致毛孔精华液(毛孔护理)","面部护理","精华","润活极致 (dewsuperior)",,"704","648","71","  这款产品在保湿和补水的基础上有一定的美白作用，白色的膏体十分温和柔滑，使用的感觉也很不错，吸收很快，使用方便，一瓶可以用很长的时间都用不完的，使用之后的整体感觉舒服，效果也是超级明显的呢，比较给..., Update：这个不能涂多了呀，貌似也是硅基质的，吸收了以后量少还好，量多了就粘腻腻的，很抓狂的！涂完了有点点哑光。   买了一套这个系列。本来想买twany或lissage，无奈货品不全。我想说我真的是老了。冬天皮肤的...,这款精华紧致肌肤细致毛孔效果很好 ，质地比较滋润，涂在脸上软软的很舒服啊，肌肤很透亮啊。...,非常好...,感觉不大...,用后很贴肤，而且也自然，我喜欢 ...,以前听说 第一次用，还凑合吧...,有一股粉粉的香味，冬天用不够滋润，夏天有点油腻，对于我来说，我不会再买了……...,吸收得特别快，清爽又补水，用完脸上特舒服，保湿的效果能持续一天呢。...,效果没觉得有什么特别，水水的，味道也还不错，我的皮肤好像对什么都没有巨明显的变化，不过心里安慰还是好的，提前预防预防吧。..."
"1699","820.0","润活极致紧致提升精华液(小皱纹护理","面部护理","精华","润活极致 (dewsuperior)",,"810","652","82","还行吧...,朋友送的...,大力推荐...,支持一下...,非常好吸收，一个豆粒就能涂满全脸，而且压出来感觉很醇厚，但是涂在脸上就很好吸收，不会觉得厚重，这个季节用简直太棒了，看了下成分，主要是加固角质层补水力的，很好，保持肌肤不走形不松弛，真好，虽然买着挺贵...,差点意思...,一直都想买 可惜是住宿的 不方便...,我简直要哭了！厚的水搓泥，我以为是水不吸收，可是清薄的水也搓。。。！哭了~~~
羡慕楼上两位用着好的菇凉啊~~~...,非常清爽，吸收速度十分迅速,延展性极佳，轻轻一抹就滑开了，很干爽,提亮肤色,遮瑕效果很不错,颜色自然，透气性好...,用的是ONLYLADY发的试用,感觉咣咣的!..."
"1701","158.0","菲璐泽保湿面霜","面部护理","面霜","菲璐泽 (Ferzea)",,"996","1188","21","一直在用这款...,我很喜欢...,朋友介绍的，用了半个月了，我觉得很不错，保湿性好，不油，每天早上起床照镜子的样子，自己都觉得很舒服，只要一点点效果就很不错，个人觉得价格高了一点，如果便宜一半还可以长期使用。...,用完之后不是很舒服，必须立刻上水和乳液的那种，大概是我除了T区外都是干性皮肤又比较敏感吧。...,完全没有想到这个霜这么清爽 完全不会油腻 而且很好吸收！用完就想要买正品了~...,很赞...,紧致肌肤效果很好啊，质地的延展性不错，很好推开吸收也不错，提亮肤色效果很好啊...,包装不错，很油质感，大气...,质地看似厚重，但是很好吸收，一会就深入皮肤了，滋润度很充足，但是不油腻，很适合这个季节使用，没有味道，用起来很放心...,再也不买了..."
"1800","88.0","妮塔莉雅时空护发胶囊","美发","护发素","妮塔莉雅 (Netharria)",,"974","780","28","这款真的很出乎意料，烫发后头发就之一很干，很毛躁。用了很多护发素效果都不明显，在燕莎友谊商场导购的极力推荐下买了两盒试了一下，真是出乎意料，洗完头发抹一粒，头发一天都很服帖，也不那么干了，也有了光泽。...,挺好的...,一直在用，非常好...,就喜欢这个...,大家好才是真的好...,挺好的...,用水揉搓下，泡沫就很多，还很绵密！泡泡就能看出这个产品很不错！味道也很清香，洗完头发很顺直，很干净，不会很枯黄干燥！...,味道一般般啦，效果还不错，主要是用在中下段，用完就不会觉得发梢毛糙了。...,对于头发的洗护用品发膜或者护发精化之类的总是日常必备的。头发的干燥加上长度每次洗发后必须使用营养加倍、滋养加倍的护发产品才能保证头发的光泽与柔顺，这款产品深层滋养干枯受损发质，帮助预防分叉，秀发变得更...,没什么优势的感觉..."
"1801","186.0","妮塔莉雅晶灿亮白修护乳","面部护理","乳液","妮塔莉雅 (Netharria)",,"948","620","31","　　我是生完孩子脸上长的斑，一直到去年用了菲泊丝丽才把斑去掉了...,妮塔莉雅晶灿亮白修护乳包装是很不错的呢，乳液的质地很温和，有很不错的亮白作用，使用的质感很不错的。价格也适中。...,相信群众的眼光...,特别喜欢这个...,就喜欢这个...,这款一直是适合我的，包括他配套的水，很滋润，但不会油腻。我的敏感干皮用着很放心。温和。绝对没有刺激，也够滋润。...,这款相比爽润乳液更适合于中、干性肌肤，也是一样的温和美白，保湿锁水。比较不一样的感觉就是用起来的乳液的质地更厚，所以形成锁水膜的感觉刚强烈些，但是却一点也不影响吸收。混合皮在秋冬天用肯定也会非常的棒的...,晚上喜欢用乳液，用了之后感觉皮肤有透气感，滑滑的很舒服，乳液是不可缺少的。...,拿到手后，我确实惊讶了一下，真的好大一瓶啊~这款乳液呈现白色，用用轻轻一涂即刻便可感受到保湿乳液的那种水润与平滑，延展性棒极啦！...,我买的是清爽型的，保湿度可能不如滋润型的好，但是用在脸上清爽不油腻，也是非常不错的。..."
"1802","0.0","妮塔莉雅玻尿酸保湿原液","面部护理","精华","妮塔莉雅 (Netharria)",,"932","1114","28"," 精华是非常好用的一个，使用的质感是温和的，效果很不错，延展性还是可以的，涂抹之后有很好的吸收感觉，总体使用的效果是很不错的，改善肤质比较明显的，对于混合皮和油皮来说没什么油腻的感觉，整体的效果是非常给...,妮塔莉雅玻尿酸保湿原液主要是含有玻尿酸的成分，质地很温和，水润的质感很舒服，分量不是很多，性价比不高，但是有很好的补水和保湿效果，是非常适合干皮和缺水肤质使用的产品。...,很好 推荐给大家...,向大家推荐一款平价又好用的妮塔莉雅玻尿酸保湿原液，性价比很高，效果绝对可以媲美大牌。...,我很喜欢...,向大家推荐一款好用的（保湿美白 功效）产品，肌肤补水很重要！温度每升高一摄氏度，你的肌肤水分就有可能被蒸发10%！ 所以每天喝足够的水很重要，除了补充身体所需的水分之外，还能帮助新陈代谢。保湿永远是护肤的首...,说到面膜，大家肯定用过不少了吧。 现在的生活压力大，不少人常常为了工作或者其他的熬夜通宵。 这时候，最需要的就是一款可以补救的面膜。 睡眠面膜就是这时候需要的，在睡觉的时候敷上面膜，醒来后皮肤变得明亮水嫩...,我的肌肤很干燥，使用这款精华后，感觉肌肤真的好润好滑，非常细嫩了，不愧为大牌呀！...,用过一瓶，感觉非常好！用手触摸就像婴儿般的肌肤，丝绸般的感觉！...,肌肤从未有过的柔软、细腻、滋润、肌肤肤色变得匀净，有光彩！..."
